offset_hex,offset_dec,len_field,nul_form,rec_bytes,section,module,ptr_key,class,text
0x0da8a3,895139,14,B,19,B_symbols,,0x26e7a254bc0,identifier,IsAssetEnabled
0x0da8ba,895162,12,B,17,B_symbols,,,identifier,LokiGameplay
0x0da957,895319,9,B,14,B_symbols,,0x26e6ee88740,identifier,AddUnique
0x0da9d5,895445,8,B,13,B_symbols,,0x26e6ee88580,identifier,Contains
0x0daa52,895570,8,B,13,B_symbols,,0x26e6ee883c0,identifier,Contains
0x0daacf,895695,5,B,10,B_symbols,,0x26e786a1040,internal_symbol,$beh0
0x0dab49,895817,8,B,13,B_symbols,,0x26e7861fe40,internal_symbol,opEquals
0x0dabc6,895942,5,B,10,B_symbols,,0x26e786a1200,internal_symbol,$beh2
0x0dac1c,896028,14,B,19,B_symbols,,0x26e7a2a9a80,identifier,HasItemByClass
0x0dac9f,896159,23,B,28,B_symbols,,0x26e7973d440,identifier,SetComponentTickEnabled
0x0dad2b,896299,36,B,41,B_symbols,,0x26e6e83e780,identifier,ULokiPlayerControllerArmoryComponent
0x0dad54,896340,42,B,47,B_symbols,,,dotted_name,Armory.LokiPlayerControllerArmoryComponent
0x0dadcb,896459,37,B,42,B_symbols,,0x26e6ee52e00,other,~ULokiPlayerControllerArmoryComponent
0x0dadf5,896501,42,B,47,B_symbols,,,dotted_name,Armory.LokiPlayerControllerArmoryComponent
0x0dae6c,896620,5,B,10,B_symbols,,0x26e6ee88200,internal_symbol,$beh0
0x0daec2,896706,5,B,10,B_symbols,,0x26e79358e40,internal_symbol,$beh0
0x0daf18,896792,5,B,10,B_symbols,,0x26e6ee88040,internal_symbol,$beh0
0x0daf6e,896878,5,B,10,B_symbols,,0x26e7934f200,internal_symbol,$beh0
0x0dafc4,896964,5,B,10,B_symbols,,0x26e69d22540,internal_symbol,$beh0
0x0db03e,897086,5,B,10,B_symbols,,0x26e70395d40,internal_symbol,$beh2
0x0db094,897172,5,B,10,B_symbols,,0x26e7a110cc0,internal_symbol,$beh2
0x0db0ea,897258,42,B,47,B_symbols,,0x26e6f1e2540,identifier,ULokiPlayerControllerShopSkylandsComponent
0x0db119,897305,48,B,53,B_symbols,,,dotted_name,Armory.LokiPlayerControllerShopSkylandsComponent
0x0db196,897430,38,B,43,B_symbols,,0x26e785621c0,internal_symbol,__Evt_PushArgument__FLokiShopInventory
0x0db231,897585,19,B,24,B_symbols,,0x26e6e83dd00,identifier,AuthBuyShopSaleItem
0x0db249,897609,48,B,53,B_symbols,,,dotted_name,Armory.LokiPlayerControllerShopSkylandsComponent
0x0db2ea,897770,19,B,24,B_symbols,,0x26e6f1e2a80,identifier,AuthDropPowerAtSlot
0x0db302,897794,48,B,53,B_symbols,,,dotted_name,Armory.LokiPlayerControllerShopSkylandsComponent
0x0db3c7,897991,15,B,20,B_symbols,,0x26e6e83d7c0,identifier,RollNewShopItem
0x0db3db,898011,48,B,53,B_symbols,,,dotted_name,Armory.LokiPlayerControllerShopSkylandsComponent
0x0db458,898136,42,B,47,B_symbols,,0x26e6e83d600,identifier,ULokiPlayerControllerShopSkylandsComponent
0x0db487,898183,48,B,53,B_symbols,,,dotted_name,Armory.LokiPlayerControllerShopSkylandsComponent
0x0db504,898308,43,B,48,B_symbols,,0x26e6ee52c40,other,~ULokiPlayerControllerShopSkylandsComponent
0x0db534,898356,48,B,53,B_symbols,,,dotted_name,Armory.LokiPlayerControllerShopSkylandsComponent
0x0db5b1,898481,5,B,10,B_symbols,,0x26e794a3dc0,internal_symbol,$beh0
0x0db607,898567,5,B,10,B_symbols,,0x26e6ee87e80,internal_symbol,$beh0
0x0db65d,898653,8,B,13,B_symbols,,0x26e6ee87cc0,internal_symbol,opAssign
0x0db6da,898778,5,B,10,B_symbols,,0x26e794a3c00,internal_symbol,$beh2
0x0db730,898864,30,B,35,B_symbols,,0x26e6f1e1e40,identifier,UBarracudaJungleCreepComponent
0x0db753,898899,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaJungleCreepComponent
0x0db7d2,899026,24,B,29,B_symbols,,0x26e7a319fc0,identifier,HasBlackboardTargetEnemy
0x0db83b,899131,16,B,21,B_symbols,,0x26e7a31a180,identifier,GetSpawnLocation
0x0db89c,899228,6,B,11,B_symbols,,0x26e69d07940,identifier,Dist2D
0x0db917,899351,16,B,21,B_symbols,,0x26e79712c40,identifier,GetActorRotation
0x0db978,899448,8,B,13,B_symbols,,0x26e797113c0,identifier,Teleport
0x0dba19,899609,30,B,35,B_symbols,,0x26e6e83d0c0,identifier,UBarracudaJungleCreepComponent
0x0dba3c,899644,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaJungleCreepComponent
0x0dbabb,899771,39,B,44,B_symbols,,0x26e68c13dc0,identifier,UBarracudaJungleCreepTargetingComponent
0x0dbae7,899815,59,B,64,B_symbols,,,dotted_name,Barracuda.Components.BarracudaJungleCreepTargetingComponent
0x0dbb6f,899951,7,B,12,B_symbols,,0x26e7a254d80,identifier,IsAlive
0x0dbb7f,899967,12,B,17,B_symbols,,,identifier,LokiGameplay
0x0dbbf8,900088,21,B,26,B_symbols,,0x26e7a314140,identifier,GetClosestEnemyOnList
0x0dbcee,900334,39,B,44,B_symbols,,0x26e68c13c00,identifier,UBarracudaJungleCreepTargetingComponent
0x0dbd1a,900378,59,B,64,B_symbols,,,dotted_name,Barracuda.Components.BarracudaJungleCreepTargetingComponent
0x0dbda2,900514,34,B,39,B_symbols,,0x26e68c15640,identifier,UBarracudaMinionTargetingComponent
0x0dbdc9,900553,54,B,59,B_symbols,,,dotted_name,Barracuda.Components.BarracudaMinionTargetingComponent
0x0dbe4c,900684,23,B,28,B_symbols,,0x26e68c16600,identifier,UBarracudaLaneComponent
0x0dbe68,900712,43,B,48,B_symbols,,,dotted_name,Barracuda.Components.BarracudaLaneComponent
0x0dbee0,900832,9,B,14,B_symbols,,0x26e7b1a1c80,identifier,Broadcast
0x0dbeee,900846,43,B,48,B_symbols,,,dotted_name,Barracuda.Components.BarracudaLaneComponent
0x0dbfd2,901074,23,B,28,B_symbols,,0x26e68c167c0,identifier,UBarracudaLaneComponent
0x0dbfee,901102,43,B,48,B_symbols,,,dotted_name,Barracuda.Components.BarracudaLaneComponent
0x0dc066,901222,24,B,29,B_symbols,,0x26e6ee528c0,other,~UBarracudaLaneComponent
0x0dc083,901251,43,B,48,B_symbols,,,dotted_name,Barracuda.Components.BarracudaLaneComponent
0x0dc0fb,901371,19,B,24,B_symbols,,0x26e68c16b40,identifier,FOnLaneIndexUpdated
0x0dc113,901395,43,B,48,B_symbols,,,dotted_name,Barracuda.Components.BarracudaLaneComponent
0x0dc18b,901515,20,B,25,B_symbols,,0x26e6ee52a80,other,~FOnLaneIndexUpdated
0x0dc1a4,901540,43,B,48,B_symbols,,,dotted_name,Barracuda.Components.BarracudaLaneComponent
0x0dc21c,901660,8,B,13,B_symbols,,0x26e69559fc0,internal_symbol,opAssign
0x0dc299,901785,7,B,12,B_symbols,,0x26e69559e00,identifier,IsBound
0x0dc2f1,901873,25,B,30,B_symbols,,0x26e7861d0c0,internal_symbol,__Evt_PushArgument__int32
0x0dc37f,902015,21,B,26,B_symbols,,0x26e7861bf40,internal_symbol,__Evt_ExecuteDelegate
0x0dc409,902153,19,B,24,B_symbols,,0x26e77242540,internal_symbol,__DelegateSignature
0x0dc491,902289,12,B,17,B_symbols,,0x26e77242380,identifier,AddUFunction
0x0dc55a,902490,6,B,11,B_symbols,,0x26e772421c0,identifier,Unbind
0x0dc5f9,902649,12,B,17,B_symbols,,0x26e77242000,identifier,UnbindObject
0x0dc67a,902778,5,B,10,B_symbols,,0x26e69559c40,identifier,Clear
0x0dc6d0,902864,8,B,13,B_symbols,,0x26e68b10400,internal_symbol,opAssign
0x0dc6dd,902877,43,B,48,B_symbols,,,dotted_name,Barracuda.Components.BarracudaLaneComponent
0x0dc779,903033,5,B,10,B_symbols,,0x26e6955a500,internal_symbol,$beh0
0x0dc7cf,903119,5,B,10,B_symbols,,0x26e6955a340,internal_symbol,$beh2
0x0dc825,903205,37,B,42,B_symbols,,0x26e7b1a0940,identifier,UBarracudaLaneCreepTargetingComponent
0x0dc84f,903247,57,B,62,B_symbols,,,dotted_name,Barracuda.Components.BarracudaLaneCreepTargetingComponent
0x0dc8d5,903381,37,B,42,B_symbols,,0x26e7b1a0780,identifier,UBarracudaLaneCreepTargetingComponent
0x0dc8ff,903423,57,B,62,B_symbols,,,dotted_name,Barracuda.Components.BarracudaLaneCreepTargetingComponent
0x0dc985,903557,18,B,23,B_symbols,,0x26e68c15480,identifier,IsActorInEnemyList
0x0dc99c,903580,54,B,59,B_symbols,,,dotted_name,Barracuda.Components.BarracudaMinionTargetingComponent
0x0dca43,903747,24,B,29,B_symbols,,0x26e68c14f40,identifier,UpdateCurrentTargetEnemy
0x0dca60,903776,54,B,59,B_symbols,,,dotted_name,Barracuda.Components.BarracudaMinionTargetingComponent
0x0dcae3,903907,21,B,26,B_symbols,,0x26e69d09e00,identifier,GetClampedToMaxSize2D
0x0dcb6d,904045,5,B,10,B_symbols,,0x26e69d00e80,internal_symbol,opAdd
0x0dcbe7,904167,19,B,24,B_symbols,,0x26e7a258200,identifier,ServerDrawDebugLine
0x0dcc03,904195,12,B,17,B_symbols,,,identifier,LokiGameplay
0x0dcd0c,904460,12,B,17,B_symbols,,0x26e7a313dc0,identifier,GetEnemyList
0x0dcd69,904553,8,B,13,B_symbols,,0x26e6ee87400,identifier,Iterator
0x0dcdc2,904642,7,B,12,B_symbols,,0x26e6ee8e400,identifier,Proceed
0x0dce1a,904730,5,B,10,B_symbols,,0x26e7a313c00,internal_symbol,$beh2
0x0dce70,904816,34,B,39,B_symbols,,0x26e68c15800,identifier,UBarracudaMinionTargetingComponent
0x0dce97,904855,54,B,59,B_symbols,,,dotted_name,Barracuda.Components.BarracudaMinionTargetingComponent
0x0dcf1a,904986,30,B,35,B_symbols,,0x26e6272dd00,identifier,UBarracudaPlayerStateComponent
0x0dcf3d,905021,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaPlayerStateComponent
0x0dcfbc,905148,22,B,27,B_symbols,,0x26e6272d980,identifier,NextRespawnTimeChanged
0x0dcfd7,905175,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaPlayerStateComponent
0x0dd056,905302,3,B,8,B_symbols,,0x26e70382000,identifier,Max
0x0dd062,905314,4,B,9,B_symbols,,,identifier,Math
0x0dd0f7,905463,18,B,23,B_symbols,,0x26e6272cf00,identifier,HasNextRespawnTime
0x0dd10e,905486,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaPlayerStateComponent
0x0dd18d,905613,10,B,15,B_symbols,,0x26e70358ac0,identifier,RoundToInt
0x0dd1a0,905632,4,B,9,B_symbols,,,identifier,Math
0x0dd211,905745,3,B,8,B_symbols,,0x26e70381c80,identifier,Max
0x0dd21d,905757,4,B,9,B_symbols,,,identifier,Math
0x0dd2b2,905906,9,B,14,B_symbols,,0x26e62727400,identifier,Broadcast
0x0dd2c0,905920,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaPlayerStateComponent
0x0dd33f,906047,5,B,10,B_symbols,,0x26e79396600,internal_symbol,$beh0
0x0dd395,906133,5,B,10,B_symbols,,0x26e79396440,internal_symbol,$beh2
0x0dd3eb,906219,30,B,35,B_symbols,,0x26e6272dec0,identifier,UBarracudaPlayerStateComponent
0x0dd40e,906254,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaPlayerStateComponent
0x0dd48d,906381,31,B,36,B_symbols,,0x26e6ee52540,other,~UBarracudaPlayerStateComponent
0x0dd4b1,906417,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaPlayerStateComponent
0x0dd530,906544,23,B,28,B_symbols,,0x26e6272e240,identifier,FNextRespawnTimeChanged
0x0dd54c,906572,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaPlayerStateComponent
0x0dd5cb,906699,24,B,29,B_symbols,,0x26e6ee52700,other,~FNextRespawnTimeChanged
0x0dd5e8,906728,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaPlayerStateComponent
0x0dd667,906855,8,B,13,B_symbols,,0x26e6272e5c0,internal_symbol,opAssign
0x0dd674,906868,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaPlayerStateComponent
0x0dd717,907031,28,B,33,B_symbols,,0x26e62728900,identifier,UBarracudaStructureComponent
0x0dd738,907064,48,B,53,B_symbols,,,dotted_name,Barracuda.Components.BarracudaStructureComponent
0x0dd7b5,907189,16,B,21,B_symbols,,0x26e7a11d280,identifier,GetLokiGameState
0x0dd7ce,907214,4,B,9,B_symbols,,,identifier,Loki
0x0dd83f,907327,3,B,8,B_symbols,,0x26e6e838040,identifier,Get
0x0dd847,907335,47,B,52,B_symbols,,,dotted_name,Barracuda.GameState.BarracudaGameStateComponent
0x0dd87b,907387,28,B,33,B_symbols,,,identifier,UBarracudaGameStateComponent
0x0dd928,907560,3,B,8,B_symbols,,0x26e6ee8e240,identifier,Add
0x0dd9a0,907680,6,B,11,B_symbols,,0x26e6ee8e080,identifier,Remove
0x0dda1b,907803,28,B,33,B_symbols,,0x26e62728ac0,identifier,UBarracudaStructureComponent
0x0dda3c,907836,48,B,53,B_symbols,,,dotted_name,Barracuda.Components.BarracudaStructureComponent
0x0ddab9,907961,33,B,38,B_symbols,,0x26e627298c0,identifier,UBarracudaTowerTargetingComponent
0x0ddadf,907999,53,B,58,B_symbols,,,dotted_name,Barracuda.Components.BarracudaTowerTargetingComponent
0x0ddb61,908129,23,B,28,B_symbols,,0x26e62729700,identifier,FindClosestEnemyByClass
0x0ddb7d,908157,53,B,58,B_symbols,,,dotted_name,Barracuda.Components.BarracudaTowerTargetingComponent
0x0ddc47,908359,13,B,18,B_symbols,,0x26e69d07400,identifier,DistSquared2D
0x0ddcc9,908489,33,B,38,B_symbols,,0x26e62729a80,identifier,UBarracudaTowerTargetingComponent
0x0ddcef,908527,53,B,58,B_symbols,,,dotted_name,Barracuda.Components.BarracudaTowerTargetingComponent
0x0ddd71,908657,18,B,23,B_symbols,,0x26e6e830780,identifier,ABarracudaGameMode
0x0ddd88,908680,36,B,41,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaGameMode
0x0dddf9,908793,15,B,20,B_symbols,,0x26e7a11d440,identifier,GetLokiGameMode
0x0dde11,908817,4,B,9,B_symbols,,,identifier,Loki
0x0dde82,908930,5,B,10,B_symbols,,0x26e79396d00,internal_symbol,$beh0
0x0dded8,909016,5,B,10,B_symbols,,0x26e79396b40,internal_symbol,$beh2
0x0ddf2e,909102,28,B,33,B_symbols,,0x26e6e8391c0,identifier,GetCurrentBarracudaPhaseType
0x0ddf4f,909135,45,B,50,B_symbols,,,dotted_name,Barracuda.GameState.BarracudaGameStateGlobals
0x0ddfc9,909257,8,B,13,B_symbols,,0x26e62724680,identifier,OnNewDay
0x0ddfd6,909270,36,B,41,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaGameMode
0x0de047,909383,14,B,19,B_symbols,,0x26e62724d80,identifier,HandleDayNight
0x0de05a,909402,36,B,41,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaGameMode
0x0de0cb,909515,10,B,15,B_symbols,,0x26e62724a00,identifier,OnNewNight
0x0de0da,909530,36,B,41,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaGameMode
0x0de14b,909643,8,B,13,B_symbols,,0x26e6ee8dd00,identifier,Contains
0x0de1c8,909768,7,B,12,B_symbols,,0x26e6ee8d980,internal_symbol,opIndex
0x0de244,909892,3,B,8,B_symbols,,0x26e6ee8d7c0,identifier,Add
0x0de2e0,910048,16,B,21,B_symbols,,0x26e7a390b00,identifier,GetLokiCharacter
0x0de341,910145,15,B,20,B_symbols,,0x26e7a396ec0,identifier,GetTeamIndex_BP
0x0de3a1,910241,8,B,13,B_symbols,,0x26e7a188e40,identifier,GetLevel
0x0de3fa,910330,10,B,15,B_symbols,,0x26e70358900,identifier,RoundToInt
0x0de40d,910349,4,B,9,B_symbols,,,identifier,Math
0x0de47e,910462,16,B,21,B_symbols,,0x26e7a4113c0,identifier,GetTeamFromActor
0x0de497,910487,8,B,13,B_symbols,,,identifier,LokiTeam
0x0de50c,910604,5,B,10,B_symbols,,0x26e6ee8d600,internal_symbol,$beh0
0x0de562,910690,33,B,38,B_symbols,,0x26e627244c0,identifier,GetPlayerStatesForRewardsInRadius
0x0de588,910728,36,B,41,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaGameMode
0x0de689,910985,8,B,13,B_symbols,,0x26e79347e80,internal_symbol,opAssign
0x0de706,911110,9,B,14,B_symbols,,0x26e6ee8d440,identifier,AddUnique
0x0de784,911236,7,B,12,B_symbols,,0x26e6ee8cf00,internal_symbol,opIndex
0x0de800,911360,3,B,8,B_symbols,,0x26e6ee8d280,identifier,Num
0x0de854,911444,8,B,13,B_symbols,,0x26e6ee8c9c0,identifier,Iterator
0x0de8ad,911533,7,B,12,B_symbols,,0x26e6ee8c640,identifier,Proceed
0x0de905,911621,8,B,13,B_symbols,,0x26e6ee8c480,identifier,Contains
0x0de982,911746,20,B,25,B_symbols,,0x26e7a393180,identifier,GetCurrentKillStreak
0x0de9e7,911847,3,B,8,B_symbols,,0x26e6ee8c2c0,identifier,Num
0x0dea3b,911931,3,B,8,B_symbols,,0x26e70382700,identifier,Min
0x0dea47,911943,4,B,9,B_symbols,,,identifier,Math
0x0deadc,912092,19,B,24,B_symbols,,0x26e7a395800,identifier,GrantWalletCurrency
0x0debac,912300,13,B,18,B_symbols,,0x26e7a183a40,identifier,GetExperience
0x0dec0a,912394,14,B,19,B_symbols,,0x26e7a3905c0,identifier,GetPlayerLevel
0x0dec69,912489,17,B,22,B_symbols,,0x26e7a1844c0,identifier,GetCharacterLevel
0x0deccb,912587,3,B,8,B_symbols,,0x26e6ee8c100,identifier,Num
0x0ded1f,912671,7,B,12,B_symbols,,0x26e6ee8bd80,internal_symbol,opIndex
0x0ded9b,912795,3,B,8,B_symbols,,0x26e70383180,identifier,Abs
0x0deda7,912807,4,B,9,B_symbols,,,identifier,Math
0x0dee18,912920,19,B,24,B_symbols,,0x26e7a1813c0,identifier,AuthGrantExperience
0x0deec4,913092,21,B,26,B_symbols,,0x26e62723f80,identifier,OnBountyGivenToPlayer
0x0deede,913118,36,B,41,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaGameMode
0x0df003,913411,5,B,10,B_symbols,,0x26e79348040,internal_symbol,$beh2
0x0df059,913497,27,B,32,B_symbols,,0x26e77fcb140,internal_symbol,__Evt_PushArgument__FVector
0x0df0e9,913641,36,B,41,B_symbols,,0x26e77c04bc0,internal_symbol,__Evt_PushArgument__ALokiPlayerState
0x0df182,913794,40,B,45,B_symbols,,0x26e7750db40,internal_symbol,__Evt_PushArgument__ECurrencyGrantReason
0x0df21f,913951,3,B,8,B_symbols,,0x26e6e834f40,identifier,Get
0x0df227,913959,47,B,52,B_symbols,,,dotted_name,Barracuda.Minion.BarracudaMinionRewardComponent
0x0df25b,914011,31,B,36,B_symbols,,,identifier,UBarracudaMinionRewardComponent
0x0df30b,914187,13,B,18,B_symbols,,0x26e6e834300,identifier,GetGoldBounty
0x0df31d,914205,47,B,52,B_symbols,,,dotted_name,Barracuda.Minion.BarracudaMinionRewardComponent
0x0df3bd,914365,11,B,16,B_symbols,,0x26e6e8344c0,identifier,GetXPBounty
0x0df3cd,914381,47,B,52,B_symbols,,,dotted_name,Barracuda.Minion.BarracudaMinionRewardComponent
0x0df46d,914541,17,B,22,B_symbols,,0x26e797a2000,identifier,GetControlledPawn
0x0df4cf,914639,15,B,20,B_symbols,,0x26e79e7aa40,identifier,HasTagAttribute
0x0df553,914771,18,B,23,B_symbols,,0x26e79e74140,identifier,GetTagAttributeMin
0x0df5da,914906,10,B,15,B_symbols,,0x26e70358200,identifier,FloorToInt
0x0df5ed,914925,4,B,9,B_symbols,,,identifier,Math
0x0df65e,915038,14,B,19,B_symbols,,0x26e62725480,identifier,OnDragonKilled
0x0df671,915057,36,B,41,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaGameMode
0x0df706,915206,20,B,25,B_symbols,,0x26e627252c0,identifier,OnMomentumBossKilled
0x0df71f,915231,36,B,41,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaGameMode
0x0df7b4,915380,5,B,10,B_symbols,,0x26e6ee8bbc0,internal_symbol,$beh0
0x0df80a,915466,5,B,10,B_symbols,,0x26e6ee8ba00,internal_symbol,$beh0
0x0df860,915552,3,B,8,B_symbols,,0x26e6ee8b840,identifier,Add
0x0df8d8,915672,5,B,10,B_symbols,,0x26e6ee8b680,internal_symbol,$beh0
0x0df92e,915758,7,B,12,B_symbols,,0x26e6ee8b140,internal_symbol,opIndex
0x0df9aa,915882,9,B,14,B_symbols,,0x26e6ee8af80,identifier,AddUnique
0x0dfa28,916008,3,B,8,B_symbols,,0x26e6ee8b4c0,identifier,Num
0x0dfa7c,916092,7,B,12,B_symbols,,0x26e6ee8fc80,internal_symbol,opIndex
0x0dfaf8,916216,3,B,8,B_symbols,,0x26e6ee8adc0,identifier,Num
0x0dfb4c,916300,5,B,10,B_symbols,,0x26e70663f80,internal_symbol,$beh2
0x0dfba2,916386,5,B,10,B_symbols,,0x26e706667c0,internal_symbol,$beh2
0x0dfbf8,916472,21,B,26,B_symbols,,0x26e6272a340,identifier,GetGameStateComponent
0x0dfc12,916498,36,B,41,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaGameMode
0x0dfc83,916611,24,B,29,B_symbols,,0x26e62723a40,identifier,HasBarracudaMatchStarted
0x0dfca0,916640,36,B,41,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaGameMode
0x0dfd11,916753,12,B,17,B_symbols,,0x26e62723c00,identifier,GetMatchTime
0x0dfd22,916770,36,B,41,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaGameMode
0x0dfd93,916883,30,B,35,B_symbols,,0x26e77c20940,internal_symbol,__Evt_PushArgument__ALokiTower
0x0dfe26,917030,7,B,12,B_symbols,,0x26e79f81580,identifier,IsValid
0x0dfe7e,917118,30,B,35,B_symbols,,0x26e6e838e40,identifier,GetBarracudaGameStateComponent
0x0dfea1,917153,45,B,50,B_symbols,,,dotted_name,Barracuda.GameState.BarracudaGameStateGlobals
0x0dff1b,917275,21,B,26,B_symbols,,0x26e6272f900,identifier,AuthPlayPilotVOForAll
0x0dff35,917301,47,B,52,B_symbols,,,dotted_name,Barracuda.GameState.BarracudaGameStateComponent
0x0dffd5,917461,3,B,8,B_symbols,,0x26e6ee8fac0,identifier,Num
0x0e0029,917545,17,B,22,B_symbols,,0x26e62725640,identifier,ApplyEffectToTeam
0x0e003f,917567,36,B,41,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaGameMode
0x0e00f8,917752,21,B,26,B_symbols,,0x26e7a250400,identifier,GetPlayerStatesOnTeam
0x0e0116,917782,12,B,17,B_symbols,,,identifier,LokiGameplay
0x0e01b3,917939,8,B,13,B_symbols,,0x26e6ee8cd40,identifier,Iterator
0x0e020c,918028,7,B,12,B_symbols,,0x26e6ee8f900,identifier,Proceed
0x0e0264,918116,18,B,23,B_symbols,,0x26e6e830940,identifier,ABarracudaGameMode
0x0e027b,918139,36,B,41,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaGameMode
0x0e02ec,918252,19,B,24,B_symbols,,0x26e6ee52380,other,~ABarracudaGameMode
0x0e0304,918276,36,B,41,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaGameMode
0x0e0375,918389,5,B,10,B_symbols,,0x26e6ee8f740,internal_symbol,$beh0
0x0e03cb,918475,5,B,10,B_symbols,,0x26e6ee8f580,internal_symbol,$beh0
0x0e0421,918561,5,B,10,B_symbols,,0x26e6ee8f3c0,internal_symbol,$beh0
0x0e0477,918647,5,B,10,B_symbols,,0x26e70f352c0,internal_symbol,$beh2
0x0e04cd,918733,5,B,10,B_symbols,,0x26e706ce940,internal_symbol,$beh2
0x0e0523,918819,5,B,10,B_symbols,,0x26e6e831200,internal_symbol,$beh2
0x0e0579,918905,32,B,37,B_symbols,,0x26e6e831ac0,identifier,UBarracudaPlayerSpawnerComponent
0x0e059e,918942,50,B,55,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaPlayerSpawnerComponent
0x0e061d,919069,20,B,25,B_symbols,,0x26e6e831900,identifier,TryRespawningPlayers
0x0e0636,919094,50,B,55,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaPlayerSpawnerComponent
0x0e06b5,919221,3,B,8,B_symbols,,0x26e6ee8f200,identifier,Num
0x0e0709,919305,7,B,12,B_symbols,,0x26e6ee8ee80,internal_symbol,opIndex
0x0e0785,919429,28,B,33,B_symbols,,0x26e6e839380,identifier,GetCurrentBarracudaPhaseTime
0x0e07a6,919462,45,B,50,B_symbols,,,dotted_name,Barracuda.GameState.BarracudaGameStateGlobals
0x0e0820,919584,4,B,9,B_symbols,,0x26e703513c0,identifier,Lerp
0x0e082d,919597,4,B,9,B_symbols,,,identifier,Math
0x0e08e6,919782,15,B,20,B_symbols,,0x26e7a25f580,identifier,GetCurrentPhase
0x0e0946,919878,19,B,24,B_symbols,,0x26e7a273340,identifier,GetLokiPlayerStates
0x0e09aa,919978,3,B,8,B_symbols,,0x26e62728040,identifier,Get
0x0e09b2,919986,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaPlayerStateComponent
0x0e09e9,920041,30,B,35,B_symbols,,,identifier,UBarracudaPlayerStateComponent
0x0e0a98,920216,6,B,11,B_symbols,,0x26e7a18cb80,identifier,IsDead
0x0e0aef,920303,18,B,23,B_symbols,,0x26e6272d280,identifier,SetNextRespawnTime
0x0e0b06,920326,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaPlayerStateComponent
0x0e0ba9,920489,18,B,23,B_symbols,,0x26e6272d440,identifier,GetNextRespawnTime
0x0e0bc0,920512,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaPlayerStateComponent
0x0e0c3f,920639,5,B,10,B_symbols,,0x26e69d0d600,internal_symbol,$beh0
0x0e0c95,920725,19,B,24,B_symbols,,0x26e6272f580,identifier,GetRespawnStructure
0x0e0cad,920749,47,B,52,B_symbols,,,dotted_name,Barracuda.GameState.BarracudaGameStateComponent
0x0e0d4d,920909,11,B,16,B_symbols,,0x26e70617780,identifier,SetLocation
0x0e0dcd,921037,20,B,25,B_symbols,,0x26e6272d0c0,identifier,ClearNextRespawnTime
0x0e0de6,921062,50,B,55,B_symbols,,,dotted_name,Barracuda.Components.BarracudaPlayerStateComponent
0x0e0e65,921189,11,B,16,B_symbols,,0x26e7a10d600,identifier,SpawnPlayer
0x0e0f51,921425,19,B,24,B_symbols,,0x26e6e831740,identifier,CalculateDeathTimer
0x0e0f69,921449,50,B,55,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaPlayerSpawnerComponent
0x0e100c,921612,32,B,37,B_symbols,,0x26e6e831c80,identifier,UBarracudaPlayerSpawnerComponent
0x0e1031,921649,50,B,55,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaPlayerSpawnerComponent
0x0e10b0,921776,33,B,38,B_symbols,,0x26e6ee521c0,other,~UBarracudaPlayerSpawnerComponent
0x0e10d6,921814,50,B,55,B_symbols,,,dotted_name,Barracuda.GameMode.BarracudaPlayerSpawnerComponent
